device_id,gender_id,app_name,minutes,Publisher
B-52-22933,2.0,Google Search (Mobile App),544.9248,Google Sites
B-52-18392,2.0,Google Search (Mobile App),545.4918,Google Sites
B-52-31008,2.0,Google Search (Mobile App),547.7976,Google Sites
B-52-475,2.0,Google Search (Mobile App),548.4024,Google Sites
B-52-1254,2.0,Google Search (Mobile App),549.0072,Google Sites
B-52-13623,1.0,Google Search (Mobile App),549.045,Google Sites
B-52-19380,1.0,Google Search (Mobile App),549.7632,Google Sites
B-52-43092,2.0,Google Search (Mobile App),55.1124,Google Sites
B-52-27683,2.0,Google Search (Mobile App),55.2636,Google Sites
B-52-46189,2.0,Google Search (Mobile App),55.4904,Google Sites
B-52-22021,2.0,Google Search (Mobile App),55.4904,Google Sites
B-52-33250,1.0,Google Search (Mobile App),55.6794,Google Sites
B-52-23142,2.0,Google Search (Mobile App),55.7928,Google Sites
B-52-35587,2.0,Google Search (Mobile App),550.557,Google Sites
B-52-23123,2.0,Google Search (Mobile App),5505.2298,Google Sites
B-52-36214,2.0,Google Search (Mobile App),551.8422,Google Sites
B-52-18088,1.0,Google Search (Mobile App),552.1068,Google Sites
B-52-31160,1.0,Google Search (Mobile App),554.6394,Google Sites
B-52-28101,2.0,Google Search (Mobile App),554.8284,Google Sites
B-52-37126,2.0,Google Search (Mobile App),555.0552,Google Sites
B-52-3192,2.0,Google Search (Mobile App),555.471,Google Sites
B-52-27265,2.0,Google Search (Mobile App),557.8902,Google Sites
B-52-18050,2.0,Google Search (Mobile App),56.133,Google Sites
B-52-10184,1.0,Google Search (Mobile App),56.2464,Google Sites
B-52-28120,,Google Search (Mobile App),56.2842,Google Sites
B-52-1178,2.0,Google Search (Mobile App),56.5866,Google Sites
B-52-14573,1.0,Google Search (Mobile App),56.7,Google Sites
B-52-4845,2.0,Google Search (Mobile App),56.7378,Google Sites
B-52-26011,2.0,Google Search (Mobile App),561.33,Google Sites
B-52-1235,1.0,Google Search (Mobile App),562.6908,Google Sites
B-52-39767,2.0,Google Search (Mobile App),563.1066,Google Sites
B-52-32395,1.0,Google Search (Mobile App),563.3712,Google Sites
B-52-10469,1.0,Google Search (Mobile App),565.1856,Google Sites
B-52-13832,2.0,Google Search (Mobile App),565.4502,Google Sites
B-52-51718,1.0,Google Search (Mobile App),565.5258,Google Sites
B-52-49704,2.0,Google Search (Mobile App),567.9072,Google Sites
B-52-46968,1.0,Google Search (Mobile App),568.512,Google Sites
B-52-9880,1.0,Google Search (Mobile App),57.0402,Google Sites
B-52-34219,2.0,Google Search (Mobile App),57.1158,Google Sites
B-52-1881,1.0,Google Search (Mobile App),57.1158,Google Sites
B-52-40565,2.0,Google Search (Mobile App),57.3048,Google Sites
B-52-27436,2.0,Google Search (Mobile App),57.3048,Google Sites
B-52-50768,2.0,Google Search (Mobile App),57.3048,Google Sites
B-52-18012,2.0,Google Search (Mobile App),57.4182,Google Sites
B-52-41420,2.0,Google Search (Mobile App),57.456,Google Sites
B-52-36746,2.0,Google Search (Mobile App),57.4938,Google Sites
B-52-48982,2.0,Google Search (Mobile App),57.6828,Google Sites
B-52-40166,2.0,Google Search (Mobile App),57.833999999999996,Google Sites
B-52-42503,2.0,Google Search (Mobile App),570.2130000000001,Google Sites
B-52-1273,2.0,Google Search (Mobile App),572.4432,Google Sites
B-52-133,2.0,Google Search (Mobile App),5723.109,Google Sites
B-52-52288,2.0,Google Search (Mobile App),5738.1156,Google Sites
B-52-19323,2.0,Google Search (Mobile App),577.8864,Google Sites
B-52-4503,2.0,Google Search (Mobile App),578.4912,Google Sites
B-52-24909,1.0,Google Search (Mobile App),578.7558,Google Sites
B-52-3914,1.0,Google Search (Mobile App),579.285,Google Sites
B-52-8892,2.0,Google Search (Mobile App),58.0608,Google Sites
B-52-43890,,Google Search (Mobile App),58.211999999999996,Google Sites
B-52-36423,1.0,Google Search (Mobile App),58.4766,Google Sites
B-52-1653,2.0,Google Search (Mobile App),58.778999999999996,Google Sites
B-52-26904,2.0,Google Search (Mobile App),581.742,Google Sites
B-52-34371,2.0,Google Search (Mobile App),5820.7086,Google Sites
B-52-13091,2.0,Google Search (Mobile App),585.3708,Google Sites
B-52-5624,2.0,Google Search (Mobile App),588.8862,Google Sites
B-52-32661,2.0,Google Search (Mobile App),589.3398,Google Sites
B-52-17651,1.0,Google Search (Mobile App),589.3776,Google Sites
B-52-27531,2.0,Google Search (Mobile App),59.4216,Google Sites
B-52-3458,1.0,Google Search (Mobile App),59.4594,Google Sites
B-52-49495,2.0,Google Search (Mobile App),59.4972,Google Sites
B-52-1710,2.0,Google Search (Mobile App),59.4972,Google Sites
B-52-10412,1.0,Google Search (Mobile App),59.5728,Google Sites
B-52-22477,2.0,Google Search (Mobile App),59.7996,Google Sites
B-52-39995,1.0,Google Search (Mobile App),59.9886,Google Sites
B-52-11723,2.0,Google Search (Mobile App),592.2882,Google Sites
B-52-34352,,Google Search (Mobile App),593.9892,Google Sites
B-52-19114,1.0,Google Search (Mobile App),5936.4522,Google Sites
B-52-24339,2.0,Google Search (Mobile App),597.9204,Google Sites
B-52-15789,2.0,Google Search (Mobile App),598.4874,Google Sites
B-52-32167,,Google Search (Mobile App),598.6386,Google Sites
B-52-48944,1.0,Google Search (Mobile App),599.697,Google Sites
B-52-15295,2.0,Google Search (Mobile App),599.7726,Google Sites
B-52-11609,2.0,Google Search (Mobile App),6.0102,Google Sites
B-52-12882,1.0,Google Search (Mobile App),6.0858,Google Sites
B-52-16511,2.0,Google Search (Mobile App),6.0858,Google Sites
B-52-18601,2.0,Google Search (Mobile App),6.1236,Google Sites
B-52-14459,2.0,Google Search (Mobile App),6.1236,Google Sites
B-52-43985,2.0,Google Search (Mobile App),6.1236,Google Sites
B-52-27569,2.0,Google Search (Mobile App),6.1236,Google Sites
B-52-6669,1.0,Google Search (Mobile App),6.1614,Google Sites
B-52-38475,2.0,Google Search (Mobile App),6.1614,Google Sites
B-52-51053,2.0,Google Search (Mobile App),6.1992,Google Sites
B-52-49115,1.0,Google Search (Mobile App),6.1992,Google Sites
B-52-17157,2.0,Google Search (Mobile App),6.2748,Google Sites
B-52-11324,1.0,Google Search (Mobile App),6.2748,Google Sites
B-52-10811,1.0,Google Search (Mobile App),6.2748,Google Sites
B-52-41819,1.0,Google Search (Mobile App),6.3126,Google Sites
B-52-33953,,Google Search (Mobile App),6.3126,Google Sites
B-52-3021,2.0,Google Search (Mobile App),6.3504,Google Sites
B-52-16777,2.0,Google Search (Mobile App),6.3504,Google Sites
B-52-20729,1.0,Google Search (Mobile App),6.3504,Google Sites
B-52-32186,2.0,Google Search (Mobile App),6.3882,Google Sites
B-52-5472,2.0,Google Search (Mobile App),6.5016,Google Sites
B-52-6213,1.0,Google Search (Mobile App),6.5016,Google Sites
B-52-23294,2.0,Google Search (Mobile App),6.5394,Google Sites
B-52-1843,2.0,Google Search (Mobile App),6.5772,Google Sites
B-52-22990,2.0,Google Search (Mobile App),6.6528,Google Sites
B-52-51110,1.0,Google Search (Mobile App),6.6528,Google Sites
B-52-47044,2.0,Google Search (Mobile App),6.6528,Google Sites
B-52-20121,1.0,Google Search (Mobile App),6.6906,Google Sites
B-52-28823,2.0,Google Search (Mobile App),6.6906,Google Sites
B-52-52630,2.0,Google Search (Mobile App),6.7662,Google Sites
B-52-45904,,Google Search (Mobile App),6.7662,Google Sites
B-52-35112,1.0,Google Search (Mobile App),6.803999999999999,Google Sites
B-52-47690,2.0,Google Search (Mobile App),6.803999999999999,Google Sites
B-52-39444,2.0,Google Search (Mobile App),6.8418,Google Sites
B-52-17670,1.0,Google Search (Mobile App),6.8418,Google Sites
B-52-1007,2.0,Google Search (Mobile App),6.9174,Google Sites
B-52-27360,2.0,Google Search (Mobile App),6.9552,Google Sites
B-52-52231,1.0,Google Search (Mobile App),60.102,Google Sites
B-52-41306,2.0,Google Search (Mobile App),60.1398,Google Sites
B-52-44821,2.0,Google Search (Mobile App),60.1776,Google Sites
B-52-43301,2.0,Google Search (Mobile App),60.2154,Google Sites
B-52-34181,2.0,Google Search (Mobile App),60.4422,Google Sites
B-52-48659,2.0,Google Search (Mobile App),60.5934,Google Sites
B-52-34067,2.0,Google Search (Mobile App),60.9714,Google Sites
B-52-31502,2.0,Google Search (Mobile App),601.0956,Google Sites
B-52-6422,1.0,Google Search (Mobile App),602.6832,Google Sites
B-52-47348,1.0,Google Search (Mobile App),603.5904,Google Sites
B-52-30229,2.0,Google Search (Mobile App),604.5354,Google Sites
B-52-49305,2.0,Google Search (Mobile App),604.8,Google Sites
B-52-26885,2.0,Google Search (Mobile App),608.4288,Google Sites
B-52-51167,2.0,Google Search (Mobile App),608.769,Google Sites
B-52-35872,1.0,Google Search (Mobile App),608.9202,Google Sites
B-52-45790,1.0,Google Search (Mobile App),609.7518,Google Sites
B-52-31312,,Google Search (Mobile App),609.7518,Google Sites
B-52-33497,2.0,Google Search (Mobile App),61.047,Google Sites
B-52-31065,1.0,Google Search (Mobile App),61.0848,Google Sites
B-52-48830,2.0,Google Search (Mobile App),61.2738,Google Sites
B-52-5434,2.0,Google Search (Mobile App),61.6518,Google Sites
B-52-48906,2.0,Google Search (Mobile App),610.659,Google Sites
B-52-29203,1.0,Google Search (Mobile App),6119.1396,Google Sites
B-52-49419,1.0,Google Search (Mobile App),612.0198,Google Sites
B-52-33706,2.0,Google Search (Mobile App),612.0576,Google Sites
B-52-17746,1.0,Google Search (Mobile App),615.006,Google Sites
B-52-48298,1.0,Google Search (Mobile App),617.7654,Google Sites
B-52-12331,2.0,Google Search (Mobile App),62.181000000000004,Google Sites
B-52-5757,1.0,Google Search (Mobile App),62.2188,Google Sites
B-52-44783,1.0,Google Search (Mobile App),62.2188,Google Sites
B-52-25441,2.0,Google Search (Mobile App),62.3322,Google Sites
B-52-52364,2.0,Google Search (Mobile App),62.4078,Google Sites
B-52-13414,1.0,Google Search (Mobile App),62.4834,Google Sites
B-52-29773,1.0,Google Search (Mobile App),62.748000000000005,Google Sites
B-52-51205,2.0,Google Search (Mobile App),62.8992,Google Sites
B-52-42579,2.0,Google Search (Mobile App),62.937,Google Sites
B-52-45106,2.0,Google Search (Mobile App),620.1468,Google Sites
B-52-51528,1.0,Google Search (Mobile App),620.6759999999999,Google Sites
B-52-22173,1.0,Google Search (Mobile App),622.8684,Google Sites
B-52-17271,2.0,Google Search (Mobile App),624.3426,Google Sites
B-52-35625,1.0,Google Search (Mobile App),625.7034,Google Sites
B-52-37696,1.0,Google Search (Mobile App),63.5796,Google Sites
B-52-14497,2.0,Google Search (Mobile App),63.6552,Google Sites
B-52-42313,1.0,Google Search (Mobile App),6320.2356,Google Sites
B-52-42047,2.0,Google Search (Mobile App),636.9678,Google Sites
B-52-34941,2.0,Google Search (Mobile App),638.442,Google Sites
B-52-12939,2.0,Google Search (Mobile App),639.4626,Google Sites
B-52-30191,2.0,Google Search (Mobile App),64.1088,Google Sites
B-52-31369,2.0,Google Search (Mobile App),64.3734,Google Sites
B-52-7410,2.0,Google Search (Mobile App),64.7892,Google Sites
B-52-44061,1.0,Google Search (Mobile App),640.2564,Google Sites
B-52-49875,2.0,Google Search (Mobile App),641.2014,Google Sites
B-52-29450,2.0,Google Search (Mobile App),642.033,Google Sites
B-52-34485,1.0,Google Search (Mobile App),6426.6804,Google Sites
B-52-30324,1.0,Google Search (Mobile App),6429.2886,Google Sites
B-52-28443,2.0,Google Search (Mobile App),643.0158,Google Sites
B-52-49001,2.0,Google Search (Mobile App),643.6584,Google Sites
B-52-49077,1.0,Google Search (Mobile App),644.7924,Google Sites
B-52-2204,1.0,Google Search (Mobile App),644.9436,Google Sites
B-52-13528,2.0,Google Search (Mobile App),646.1154,Google Sites
B-52-40945,1.0,Google Search (Mobile App),649.1394,Google Sites
B-52-6840,2.0,Google Search (Mobile App),649.2528,Google Sites
B-52-17993,1.0,Google Search (Mobile App),65.4696,Google Sites
B-52-43605,1.0,Google Search (Mobile App),65.6964,Google Sites
B-52-15238,2.0,Google Search (Mobile App),65.77199999999999,Google Sites
B-52-12236,2.0,Google Search (Mobile App),65.8854,Google Sites
B-52-31540,2.0,Google Search (Mobile App),65.961,Google Sites
B-52-114,1.0,Google Search (Mobile App),651.6342,Google Sites
B-52-37354,2.0,Google Search (Mobile App),654.9228,Google Sites
B-52-47652,2.0,Google Search (Mobile App),656.1324,Google Sites
B-52-28386,2.0,Google Search (Mobile App),6572.7774,Google Sites
B-52-21926,,Google Search (Mobile App),659.61,Google Sites
B-52-52250,2.0,Google Search (Mobile App),66.1122,Google Sites
B-52-4408,2.0,Google Search (Mobile App),66.8682,Google Sites
B-52-35929,2.0,Google Search (Mobile App),66.9816,Google Sites
B-52-36898,1.0,Google Search (Mobile App),660.6306,Google Sites
B-52-2527,2.0,Google Search (Mobile App),663.3144,Google Sites
B-52-48127,1.0,Google Search (Mobile App),664.9398,Google Sites
B-52-24985,2.0,Google Search (Mobile App),666.7164,Google Sites
B-52-39539,2.0,Google Search (Mobile App),668.3796,Google Sites
B-52-32889,1.0,Google Search (Mobile App),668.493,Google Sites
B-52-11666,2.0,Google Search (Mobile App),67.28399999999999,Google Sites
B-52-50825,2.0,Google Search (Mobile App),67.3974,Google Sites
B-52-39691,1.0,Google Search (Mobile App),67.4352,Google Sites
B-52-50920,2.0,Google Search (Mobile App),67.6242,Google Sites
B-52-25118,2.0,Google Search (Mobile App),67.7376,Google Sites
B-52-12635,1.0,Google Search (Mobile App),67.8132,Google Sites
B-52-32072,2.0,Google Search (Mobile App),67.851,Google Sites
B-52-38361,1.0,Google Search (Mobile App),67.8888,Google Sites
B-52-10583,1.0,Google Search (Mobile App),67.9266,Google Sites
B-52-35340,1.0,Google Search (Mobile App),671.8194,Google Sites
B-52-38247,2.0,Google Search (Mobile App),673.0668,Google Sites
B-52-27987,2.0,Google Search (Mobile App),675.4860000000001,Google Sites
B-52-18316,1.0,Google Search (Mobile App),68.1534,Google Sites
B-52-4978,2.0,Google Search (Mobile App),68.229,Google Sites
B-52-23503,1.0,Google Search (Mobile App),68.418,Google Sites
B-52-8854,1.0,Google Search (Mobile App),68.796,Google Sites
B-52-28633,1.0,Google Search (Mobile App),680.8158,Google Sites
B-52-2888,2.0,Google Search (Mobile App),682.5168,Google Sites
B-52-43586,1.0,Google Search (Mobile App),683.1594,Google Sites
B-52-18582,1.0,Google Search (Mobile App),684.4824,Google Sites
B-52-40033,1.0,Google Search (Mobile App),684.6336,Google Sites
B-52-16264,2.0,Google Search (Mobile App),686.5992,Google Sites
B-52-7372,2.0,Google Search (Mobile App),686.7504,Google Sites
B-52-50369,2.0,Google Search (Mobile App),686.8638,Google Sites
B-52-38456,2.0,Google Search (Mobile App),687.1662,Google Sites
B-52-22743,1.0,Google Search (Mobile App),689.9256,Google Sites
B-52-32509,2.0,Google Search (Mobile App),69.0228,Google Sites
B-52-1577,1.0,Google Search (Mobile App),69.4764,Google Sites
B-52-48450,2.0,Google Search (Mobile App),690.1146,Google Sites
B-52-52079,2.0,Google Search (Mobile App),691.4376,Google Sites
B-52-27664,2.0,Google Search (Mobile App),691.74,Google Sites
B-52-47899,1.0,Google Search (Mobile App),693.8946,Google Sites
B-52-28690,2.0,Google Search (Mobile App),696.5784,Google Sites
B-52-15371,2.0,Google Search (Mobile App),696.9564,Google Sites
B-52-17195,,Google Search (Mobile App),698.3928,Google Sites
B-52-25403,1.0,Google Search (Mobile App),699.3756,Google Sites
B-52-39824,1.0,Google Search (Mobile App),699.4512,Google Sites
B-52-49932,1.0,Google Search (Mobile App),7.0308,Google Sites
B-52-34124,1.0,Google Search (Mobile App),7.0308,Google Sites
B-52-39881,2.0,Google Search (Mobile App),7.0686,Google Sites
B-52-29089,2.0,Google Search (Mobile App),7.1064,Google Sites
B-52-38703,1.0,Google Search (Mobile App),7.1064,Google Sites
B-52-20900,2.0,Google Search (Mobile App),7.1064,Google Sites
B-52-13243,1.0,Google Search (Mobile App),7.1442,Google Sites
B-52-43168,2.0,Google Search (Mobile App),7.182,Google Sites
B-52-44232,1.0,Google Search (Mobile App),7.182,Google Sites
B-52-20596,1.0,Google Search (Mobile App),7.182,Google Sites
B-52-45562,2.0,Google Search (Mobile App),7.2198,Google Sites
B-52-43567,2.0,Google Search (Mobile App),7.3332,Google Sites
B-52-37145,2.0,Google Search (Mobile App),7.371,Google Sites
B-52-32243,2.0,Google Search (Mobile App),7.371,Google Sites
B-52-25992,2.0,Google Search (Mobile App),7.4088,Google Sites
B-52-20881,2.0,Google Search (Mobile App),7.4088,Google Sites
B-52-51661,1.0,Google Search (Mobile App),7.4844,Google Sites
B-52-3477,1.0,Google Search (Mobile App),7.5222,Google Sites
B-52-7942,2.0,Google Search (Mobile App),7.56,Google Sites
B-52-45258,2.0,Google Search (Mobile App),7.56,Google Sites
B-52-3249,1.0,Google Search (Mobile App),7.5978,Google Sites
B-52-21052,2.0,Google Search (Mobile App),7.5978,Google Sites
B-52-13015,1.0,Google Search (Mobile App),7.749,Google Sites
B-52-6859,,Google Search (Mobile App),7.7868,Google Sites
B-52-31198,2.0,Google Search (Mobile App),7.7868,Google Sites
B-52-25707,2.0,Google Search (Mobile App),7.8246,Google Sites
B-52-44612,,Google Search (Mobile App),7.8624,Google Sites
B-52-9272,2.0,Google Search (Mobile App),7.8624,Google Sites
B-52-51243,1.0,Google Search (Mobile App),7.8624,Google Sites
B-52-37924,2.0,Google Search (Mobile App),7.9002,Google Sites
B-52-33915,1.0,Google Search (Mobile App),7.938,Google Sites
B-52-21413,2.0,Google Search (Mobile App),7.938,Google Sites
B-52-39387,2.0,Google Search (Mobile App),70.3458,Google Sites
B-52-12160,1.0,Google Search (Mobile App),70.4592,Google Sites
B-52-10393,2.0,Google Search (Mobile App),70.4592,Google Sites
B-52-21907,1.0,Google Search (Mobile App),70.5348,Google Sites
B-52-22401,1.0,Google Search (Mobile App),70.686,Google Sites
B-52-30989,2.0,Google Search (Mobile App),70.9128,Google Sites
B-52-45714,2.0,Google Search (Mobile App),701.3412,Google Sites
B-52-47234,1.0,Google Search (Mobile App),7041.4218,Google Sites
B-52-9633,2.0,Google Search (Mobile App),705.6882,Google Sites
B-52-47595,2.0,Google Search (Mobile App),709.8462,Google Sites
B-52-42674,2.0,Google Search (Mobile App),71.1396,Google Sites
B-52-15257,1.0,Google Search (Mobile App),71.1774,Google Sites
B-52-46493,1.0,Google Search (Mobile App),71.3286,Google Sites
B-52-49381,2.0,Google Search (Mobile App),71.442,Google Sites
B-52-48925,2.0,Google Search (Mobile App),71.5176,Google Sites
B-52-41876,1.0,Google Search (Mobile App),71.6688,Google Sites
B-52-43776,2.0,Google Search (Mobile App),710.4132,Google Sites
B-52-16815,2.0,Google Search (Mobile App),710.6022,Google Sites
B-52-21603,2.0,Google Search (Mobile App),72.009,Google Sites
B-52-36556,2.0,Google Search (Mobile App),72.009,Google Sites
B-52-41914,2.0,Google Search (Mobile App),72.3492,Google Sites
B-52-47082,1.0,Google Search (Mobile App),72.4626,Google Sites
B-52-7733,1.0,Google Search (Mobile App),72.765,Google Sites
B-52-34713,1.0,Google Search (Mobile App),72.8028,Google Sites
B-52-15713,2.0,Google Search (Mobile App),72.8406,Google Sites
B-52-26676,2.0,Google Search (Mobile App),720.1278,Google Sites
B-52-14668,2.0,Google Search (Mobile App),720.3924,Google Sites
B-52-14364,1.0,Google Search (Mobile App),721.5642,Google Sites
B-52-7068,2.0,Google Search (Mobile App),723.2274,Google Sites
B-52-25289,2.0,Google Search (Mobile App),723.681,Google Sites
B-52-5320,1.0,Google Search (Mobile App),724.5882,Google Sites
B-52-43358,2.0,Google Search (Mobile App),725.571,Google Sites
B-52-2660,2.0,Google Search (Mobile App),728.595,Google Sites
B-52-39045,1.0,Google Search (Mobile App),728.784,Google Sites
B-52-39121,2.0,Google Search (Mobile App),73.2942,Google Sites
B-52-8759,2.0,Google Search (Mobile App),73.332,Google Sites
B-52-11476,2.0,Google Search (Mobile App),73.3698,Google Sites
B-52-17081,2.0,Google Search (Mobile App),73.8612,Google Sites
B-52-20368,1.0,Google Search (Mobile App),730.5228,Google Sites
B-52-28234,1.0,Google Search (Mobile App),731.1276,Google Sites
B-52-3382,1.0,Google Search (Mobile App),732.753,Google Sites
B-52-50312,2.0,Google Search (Mobile App),733.6602,Google Sites
B-52-15181,1.0,Google Search (Mobile App),734.4162,Google Sites
B-52-24111,2.0,Google Search (Mobile App),737.0622,Google Sites
B-52-12768,1.0,Google Search (Mobile App),737.1,Google Sites
B-52-665,2.0,Google Search (Mobile App),739.4058,Google Sites
B-52-51737,2.0,Google Search (Mobile App),74.08800000000001,Google Sites
B-52-42123,2.0,Google Search (Mobile App),74.2392,Google Sites
B-52-26619,2.0,Google Search (Mobile App),74.3148,Google Sites
B-52-2546,1.0,Google Search (Mobile App),74.5794,Google Sites
B-52-34029,1.0,Google Search (Mobile App),740.0862,Google Sites
B-52-44441,2.0,Google Search (Mobile App),740.1239999999999,Google Sites
B-52-19817,1.0,Google Search (Mobile App),740.313,Google Sites
B-52-49742,2.0,Google Search (Mobile App),7407.855,Google Sites
B-52-17955,1.0,Google Search (Mobile App),742.0518,Google Sites
B-52-25498,2.0,Google Search (Mobile App),742.203,Google Sites
B-52-18373,,Google Search (Mobile App),743.4882,Google Sites
B-52-15314,2.0,Google Search (Mobile App),746.4366,Google Sites
B-52-285,1.0,Google Search (Mobile App),746.4744,Google Sites
B-52-48507,2.0,Google Search (Mobile App),75.2976,Google Sites
B-52-30894,2.0,Google Search (Mobile App),75.411,Google Sites
B-52-41591,2.0,Google Search (Mobile App),75.411,Google Sites
B-52-15048,2.0,Google Search (Mobile App),75.6756,Google Sites
B-52-25840,1.0,Google Search (Mobile App),751.3884,Google Sites
B-52-31141,1.0,Google Search (Mobile App),751.5396,Google Sites
B-52-2242,2.0,Google Search (Mobile App),753.0894,Google Sites
B-52-48868,2.0,Google Search (Mobile App),755.5086,Google Sites
B-52-26657,2.0,Google Search (Mobile App),759.2130000000001,Google Sites
B-52-46379,2.0,Google Search (Mobile App),76.2804,Google Sites
B-52-16283,2.0,Google Search (Mobile App),76.8852,Google Sites
B-52-41971,1.0,Google Search (Mobile App),760.0068,Google Sites
B-52-39748,2.0,Google Search (Mobile App),760.4604,Google Sites
B-52-47196,1.0,Google Search (Mobile App),761.0652,Google Sites
B-52-33763,1.0,Google Search (Mobile App),764.9586,Google Sites
B-52-45125,,Google Search (Mobile App),766.0926,Google Sites
B-52-28709,2.0,Google Search (Mobile App),767.1132,Google Sites
B-52-30514,1.0,Google Search (Mobile App),769.3812,Google Sites
B-52-41781,2.0,Google Search (Mobile App),77.0364,Google Sites
B-52-3078,1.0,Google Search (Mobile App),77.112,Google Sites
B-52-47025,2.0,Google Search (Mobile App),77.3766,Google Sites
B-52-8303,2.0,Google Search (Mobile App),77.5656,Google Sites
B-52-30400,2.0,Google Search (Mobile App),77.868,Google Sites
B-52-32813,1.0,Google Search (Mobile App),77.9814,Google Sites
B-52-3040,2.0,Google Search (Mobile App),771.6114,Google Sites
B-52-14953,1.0,Google Search (Mobile App),777.0924,Google Sites
B-52-19247,,Google Search (Mobile App),78.435,Google Sites
B-52-33402,1.0,Google Search (Mobile App),78.5862,Google Sites
B-52-43320,2.0,Google Search (Mobile App),78.8508,Google Sites
B-52-31426,1.0,Google Search (Mobile App),781.1748,Google Sites
B-52-41572,1.0,Google Search (Mobile App),782.2710000000001,Google Sites
B-52-29602,1.0,Google Search (Mobile App),786.9582,Google Sites
B-52-24092,1.0,Google Search (Mobile App),788.7726,Google Sites
B-52-14022,1.0,Google Search (Mobile App),789.9066,Google Sites
B-52-45885,2.0,Google Search (Mobile App),79.002,Google Sites
B-52-21489,,Google Search (Mobile App),79.002,Google Sites
B-52-44555,2.0,Google Search (Mobile App),79.1154,Google Sites
B-52-26429,2.0,Google Search (Mobile App),79.1532,Google Sites
B-52-26828,2.0,Google Search (Mobile App),79.1532,Google Sites
B-52-51680,1.0,Google Search (Mobile App),79.2288,Google Sites
B-52-32110,1.0,Google Search (Mobile App),79.4178,Google Sites
B-52-52440,2.0,Google Search (Mobile App),79.7958,Google Sites
B-52-17556,,Google Search (Mobile App),791.721,Google Sites
B-52-35131,1.0,Google Search (Mobile App),795.6522,Google Sites
B-52-18031,2.0,Google Search (Mobile App),795.8412,Google Sites
B-52-24054,,Google Search (Mobile App),796.2948,Google Sites
B-52-35777,,Google Search (Mobile App),797.3154,Google Sites
B-52-19703,2.0,Google Search (Mobile App),797.9580000000001,Google Sites
B-52-15637,2.0,Google Search (Mobile App),8.0514,Google Sites
B-52-23256,2.0,Google Search (Mobile App),8.0514,Google Sites
B-52-48013,2.0,Google Search (Mobile App),8.0892,Google Sites
B-52-20919,1.0,Google Search (Mobile App),8.2026,Google Sites
B-52-28994,1.0,Google Search (Mobile App),8.2026,Google Sites
B-52-1862,2.0,Google Search (Mobile App),8.2782,Google Sites
B-52-52326,2.0,Google Search (Mobile App),8.2782,Google Sites
B-52-39102,2.0,Google Search (Mobile App),8.2782,Google Sites
B-52-35397,2.0,Google Search (Mobile App),8.3916,Google Sites
B-52-21641,2.0,Google Search (Mobile App),8.4294,Google Sites
B-52-30818,1.0,Google Search (Mobile App),8.4294,Google Sites
B-52-14896,2.0,Google Search (Mobile App),8.4672,Google Sites
B-52-16112,2.0,Google Search (Mobile App),8.505,Google Sites
B-52-51851,1.0,Google Search (Mobile App),8.5806,Google Sites
B-52-43434,2.0,Google Search (Mobile App),8.6562,Google Sites
B-52-4674,,Google Search (Mobile App),8.7696,Google Sites
B-52-22135,2.0,Google Search (Mobile App),8.7696,Google Sites
B-52-37012,2.0,Google Search (Mobile App),8.7696,Google Sites
B-52-20976,2.0,Google Search (Mobile App),8.8452,Google Sites
B-52-47177,2.0,Google Search (Mobile App),8.9208,Google Sites
B-52-37449,1.0,Google Search (Mobile App),8.9586,Google Sites
B-52-10355,1.0,Google Search (Mobile App),80.2494,Google Sites
B-52-29488,1.0,Google Search (Mobile App),80.4762,Google Sites
B-52-21508,2.0,Google Search (Mobile App),80.703,Google Sites
B-52-14877,2.0,Google Search (Mobile App),80.8164,Google Sites
B-52-36632,2.0,Google Search (Mobile App),80.9298,Google Sites
B-52-29982,1.0,Google Search (Mobile App),804.9132,Google Sites
B-52-2565,2.0,Google Search (Mobile App),806.0094,Google Sites
B-52-15865,2.0,Google Search (Mobile App),81.4212,Google Sites
B-52-36936,2.0,Google Search (Mobile App),81.648,Google Sites
B-52-43016,,Google Search (Mobile App),81.8748,Google Sites
B-52-5966,1.0,Google Search (Mobile App),812.0196,Google Sites
B-52-9671,1.0,Google Search (Mobile App),813.456,Google Sites
B-52-41097,2.0,Google Search (Mobile App),817.6139999999999,Google Sites
B-52-29393,2.0,Google Search (Mobile App),818.37,Google Sites
B-52-27930,1.0,Google Search (Mobile App),819.6174,Google Sites
B-52-48412,2.0,Google Search (Mobile App),82.6308,Google Sites
B-52-6346,1.0,Google Search (Mobile App),82.78200000000001,Google Sites
B-52-34390,1.0,Google Search (Mobile App),82.8954,Google Sites
B-52-38266,2.0,Google Search (Mobile App),82.8954,Google Sites
B-52-48374,2.0,Google Search (Mobile App),83.0088,Google Sites
B-52-35720,1.0,Google Search (Mobile App),83.4246,Google Sites
B-52-16644,2.0,Google Search (Mobile App),83.538,Google Sites
B-52-2166,2.0,Google Search (Mobile App),83.9538,Google Sites
B-52-22724,2.0,Google Search (Mobile App),833.9058,Google Sites
B-52-34580,2.0,Google Search (Mobile App),836.5139999999999,Google Sites
B-52-11210,1.0,Google Search (Mobile App),837.1188,Google Sites
B-52-18430,2.0,Google Search (Mobile App),84.294,Google Sites
B-52-36461,2.0,Google Search (Mobile App),84.5586,Google Sites
B-52-31806,2.0,Google Search (Mobile App),84.6342,Google Sites
